freq,psd_x,psd_y,psd_z,psd_xyz
95.9,1.087e+04,1.349e+04,3.138e+03,2.750e+04
97.3,1.085e+04,1.382e+04,3.016e+03,2.769e+04
98.7,1.073e+04,1.529e+04,2.890e+03,2.891e+04
100.1,1.210e+04,1.649e+04,2.652e+03,3.124e+04
101.4,9.043e+03,1.184e+04,2.900e+03,2.378e+04
102.8,7.827e+03,1.002e+04,3.245e+03,2.109e+04
104.2,7.091e+03,8.983e+03,2.860e+03,1.893e+04
105.5,5.928e+03,7.590e+03,2.358e+03,1.588e+04
106.9,6.143e+03,8.407e+03,2.740e+03,1.729e+04
108.3,6.425e+03,8.397e+03,2.442e+03,1.726e+04
109.6,6.638e+03,8.455e+03,2.212e+03,1.731e+04
111.0,4.597e+03,6.734e+03,2.028e+03,1.336e+04
112.4,3.677e+03,5.601e+03,1.855e+03,1.113e+04
113.8,3.466e+03,5.294e+03,1.698e+03,1.046e+04
115.1,3.098e+03,4.133e+03,1.720e+03,8.951e+03
116.5,2.354e+03,4.351e+03,1.598e+03,8.304e+03
117.9,2.332e+03,4.160e+03,1.534e+03,8.025e+03
119.2,2.499e+03,3.662e+03,1.679e+03,7.839e+03
120.6,2.116e+03,3.380e+03,1.396e+03,6.892e+03
122.0,1.830e+03,3.000e+03,1.284e+03,6.114e+03
123.4,1.892e+03,2.996e+03,1.475e+03,6.363e+03
124.7,1.899e+03,3.030e+03,1.295e+03,6.224e+03
126.1,1.726e+03,3.124e+03,1.310e+03,6.160e+03
127.5,1.661e+03,2.953e+03,1.285e+03,5.899e+03
128.8,1.447e+03,2.648e+03,1.177e+03,5.271e+03
130.2,1.701e+03,2.577e+03,1.200e+03,5.477e+03
131.6,1.528e+03,2.525e+03,1.129e+03,5.182e+03
132.9,1.182e+03,2.510e+03,1.041e+03,4.733e+03
134.3,1.199e+03,2.365e+03,1.199e+03,4.764e+03
135.7,1.177e+03,2.241e+03,1.248e+03,4.666e+03
137.1,1.114e+03,2.058e+03,1.213e+03,4.385e+03
138.4,1.212e+03,2.205e+03,1.254e+03,4.672e+03
139.8,1.106e+03,2.205e+03,1.557e+03,4.868e+03
141.2,1.204e+03,2.341e+03,1.750e+03,5.295e+03
142.5,1.057e+03,2.342e+03,1.749e+03,5.147e+03
143.9,1.058e+03,2.261e+03,1.945e+03,5.264e+03
145.3,1.123e+03,2.415e+03,2.095e+03,5.633e+03
146.6,1.062e+03,2.392e+03,2.021e+03,5.476e+03
148.0,9.061e+02,2.353e+03,2.230e+03,5.489e+03
149.4,1.027e+03,2.393e+03,2.288e+03,5.708e+03
150.8,1.009e+03,2.177e+03,2.390e+03,5.576e+03
152.1,8.397e+02,2.079e+03,2.336e+03,5.255e+03
153.5,9.048e+02,1.708e+03,2.162e+03,4.775e+03
154.9,1.033e+03,2.096e+03,2.136e+03,5.265e+03
156.2,9.612e+02,2.027e+03,2.075e+03,5.063e+03
157.6,9.154e+02,1.976e+03,2.074e+03,4.966e+03
159.0,1.011e+03,1.901e+03,1.935e+03,4.847e+03
160.4,1.099e+03,1.974e+03,1.863e+03,4.936e+03
161.7,9.316e+02,2.114e+03,2.026e+03,5.072e+03
163.1,1.126e+03,2.576e+03,2.224e+03,5.925e+03
164.5,1.092e+03,2.320e+03,2.007e+03,5.419e+03
165.8,1.013e+03,2.084e+03,1.693e+03,4.789e+03
167.2,9.287e+02,2.341e+03,1.754e+03,5.023e+03
168.6,9.748e+02,2.510e+03,1.919e+03,5.404e+03
169.9,1.170e+03,2.590e+03,1.815e+03,5.575e+03
171.3,1.153e+03,1.974e+03,1.471e+03,4.598e+03
172.7,1.104e+03,1.964e+03,1.598e+03,4.666e+03
174.1,9.869e+02,2.165e+03,1.639e+03,4.790e+03
175.4,7.805e+02,2.046e+03,1.425e+03,4.251e+03
176.8,8.196e+02,1.828e+03,1.503e+03,4.150e+03
178.2,8.452e+02,1.643e+03,1.319e+03,3.807e+03
179.5,9.007e+02,1.763e+03,1.167e+03,3.831e+03
180.9,1.020e+03,1.771e+03,1.134e+03,3.925e+03
182.3,9.024e+02,1.715e+03,9.267e+02,3.544e+03
183.7,9.080e+02,1.451e+03,1.054e+03,3.413e+03
185.0,9.327e+02,1.554e+03,9.713e+02,3.458e+03
186.4,1.058e+03,1.618e+03,8.800e+02,3.556e+03
187.8,1.038e+03,1.473e+03,8.093e+02,3.321e+03
189.1,8.913e+02,1.424e+03,7.383e+02,3.054e+03
190.5,8.141e+02,1.408e+03,7.183e+02,2.940e+03
191.9,8.221e+02,1.462e+03,8.246e+02,3.109e+03
193.2,8.554e+02,1.845e+03,8.213e+02,3.522e+03
194.6,8.779e+02,1.530e+03,8.474e+02,3.255e+03
196.0,7.613e+02,1.424e+03,7.703e+02,2.956e+03
197.4,8.782e+02,1.430e+03,8.818e+02,3.190e+03
198.7,9.308e+02,1.382e+03,7.250e+02,3.038e+03
