freq,psd_x,psd_y,psd_z,psd_xyz
53.5,1.808e+04,1.758e+05,8.445e+03,2.023e+05
55.0,1.746e+04,1.833e+05,8.345e+03,2.091e+05
56.5,1.542e+04,1.668e+05,9.567e+03,1.917e+05
58.0,1.555e+04,1.674e+05,1.107e+04,1.940e+05
59.5,1.282e+04,1.426e+05,1.077e+04,1.662e+05
60.9,8.918e+03,9.305e+04,8.797e+03,1.108e+05
62.4,8.551e+03,8.763e+04,7.301e+03,1.035e+05
63.9,1.124e+04,1.185e+05,8.913e+03,1.386e+05
65.4,1.168e+04,1.254e+05,9.616e+03,1.467e+05
66.9,1.213e+04,1.258e+05,1.134e+04,1.493e+05
68.4,9.870e+03,9.202e+04,7.827e+03,1.097e+05
69.9,9.347e+03,9.025e+04,8.965e+03,1.086e+05
71.3,8.060e+03,7.337e+04,7.106e+03,8.854e+04
72.8,6.264e+03,5.685e+04,5.130e+03,6.825e+04
74.3,5.004e+03,4.622e+04,4.431e+03,5.566e+04
75.8,4.260e+03,3.722e+04,4.299e+03,4.578e+04
77.3,3.819e+03,2.929e+04,4.227e+03,3.734e+04
78.8,7.658e+03,5.607e+04,7.198e+03,7.093e+04
80.3,1.254e+04,8.401e+04,1.177e+04,1.083e+05
81.8,1.295e+04,7.714e+04,1.359e+04,1.037e+05
83.2,9.059e+03,5.433e+04,1.255e+04,7.593e+04
84.7,5.986e+03,3.838e+04,9.902e+03,5.427e+04
86.2,4.007e+03,2.561e+04,8.446e+03,3.806e+04
87.7,3.233e+03,2.073e+04,9.035e+03,3.300e+04
89.2,2.515e+03,1.187e+04,8.805e+03,2.319e+04
90.7,3.071e+03,1.154e+04,1.354e+04,2.815e+04
92.2,2.793e+03,1.278e+04,1.135e+04,2.693e+04
93.6,2.357e+03,1.133e+04,8.025e+03,2.171e+04
95.1,1.893e+03,8.969e+03,6.387e+03,1.725e+04
96.6,1.670e+03,7.432e+03,5.185e+03,1.429e+04
98.1,1.795e+03,7.250e+03,5.248e+03,1.429e+04
99.6,1.863e+03,7.168e+03,7.018e+03,1.605e+04
101.1,1.625e+03,6.727e+03,6.973e+03,1.533e+04
102.6,1.390e+03,7.847e+03,6.700e+03,1.594e+04
104.0,1.485e+03,1.020e+04,7.102e+03,1.879e+04
105.5,1.389e+03,8.312e+03,5.777e+03,1.548e+04
107.0,1.032e+03,6.855e+03,5.283e+03,1.317e+04
108.5,8.130e+02,8.725e+03,5.192e+03,1.473e+04
110.0,9.226e+02,6.972e+03,4.971e+03,1.287e+04
111.5,1.035e+03,7.148e+03,4.338e+03,1.252e+04
113.0,1.044e+03,7.005e+03,4.615e+03,1.266e+04
114.5,1.050e+03,5.771e+03,5.587e+03,1.241e+04
115.9,1.226e+03,6.945e+03,6.233e+03,1.440e+04
117.4,1.290e+03,7.166e+03,6.051e+03,1.451e+04
118.9,9.752e+02,5.190e+03,4.385e+03,1.055e+04
120.4,7.855e+02,5.353e+03,4.478e+03,1.062e+04
121.9,1.009e+03,7.528e+03,5.608e+03,1.415e+04
123.4,9.059e+02,6.390e+03,4.739e+03,1.203e+04
124.9,9.229e+02,5.984e+03,4.632e+03,1.154e+04
126.3,1.008e+03,7.460e+03,4.947e+03,1.341e+04
127.8,8.781e+02,7.495e+03,5.599e+03,1.397e+04
129.3,7.480e+02,5.422e+03,4.861e+03,1.103e+04
130.8,7.880e+02,5.841e+03,4.802e+03,1.143e+04
132.3,9.929e+02,7.185e+03,6.181e+03,1.436e+04
133.8,1.165e+03,1.065e+04,6.239e+03,1.805e+04
135.3,1.329e+03,1.279e+04,6.092e+03,2.021e+04
136.7,1.702e+03,1.402e+04,7.435e+03,2.316e+04
138.2,2.208e+03,1.699e+04,1.178e+04,3.098e+04
139.7,2.835e+03,1.801e+04,1.427e+04,3.511e+04
141.2,3.350e+03,1.457e+04,1.499e+04,3.290e+04
142.7,3.791e+03,1.236e+04,1.742e+04,3.357e+04
144.2,4.033e+03,1.309e+04,2.023e+04,3.735e+04
145.7,3.255e+03,1.037e+04,1.817e+04,3.180e+04
147.2,2.890e+03,8.573e+03,1.494e+04,2.640e+04
148.6,2.811e+03,7.985e+03,1.566e+04,2.645e+04
150.1,2.972e+03,8.447e+03,1.449e+04,2.591e+04
151.6,3.460e+03,8.352e+03,1.515e+04,2.696e+04
153.1,3.942e+03,9.641e+03,1.719e+04,3.078e+04
154.6,3.538e+03,8.395e+03,1.632e+04,2.825e+04
156.1,3.093e+03,8.567e+03,1.631e+04,2.797e+04
157.6,3.367e+03,9.625e+03,1.808e+04,3.107e+04
159.0,3.516e+03,8.780e+03,1.751e+04,2.980e+04
160.5,3.823e+03,7.733e+03,1.875e+04,3.030e+04
162.0,4.307e+03,9.109e+03,2.141e+04,3.482e+04
163.5,4.364e+03,8.387e+03,2.165e+04,3.440e+04
165.0,5.234e+03,9.177e+03,2.722e+04,4.163e+04
166.5,5.795e+03,1.111e+04,3.018e+04,4.708e+04
168.0,5.365e+03,9.742e+03,2.627e+04,4.138e+04
169.4,4.989e+03,7.153e+03,2.485e+04,3.699e+04
170.9,4.844e+03,6.381e+03,2.388e+04,3.511e+04
172.4,4.824e+03,7.224e+03,2.351e+04,3.556e+04
173.9,5.430e+03,8.316e+03,2.541e+04,3.915e+04
175.4,5.357e+03,9.100e+03,2.415e+04,3.861e+04
176.9,4.432e+03,8.604e+03,1.805e+04,3.109e+04
178.4,4.235e+03,8.082e+03,1.695e+04,2.927e+04
179.9,4.023e+03,7.034e+03,1.548e+04,2.654e+04
181.3,3.773e+03,7.260e+03,1.365e+04,2.469e+04
182.8,3.463e+03,7.198e+03,1.274e+04,2.340e+04
184.3,3.707e+03,7.484e+03,1.352e+04,2.471e+04
185.8,3.618e+03,7.319e+03,1.303e+04,2.397e+04
187.3,2.819e+03,6.202e+03,1.081e+04,1.983e+04
188.8,2.820e+03,6.007e+03,1.047e+04,1.929e+04
190.3,2.982e+03,6.149e+03,1.034e+04,1.947e+04
191.7,3.324e+03,6.889e+03,1.102e+04,2.123e+04
193.2,3.082e+03,6.864e+03,9.402e+03,1.935e+04
194.7,3.053e+03,6.730e+03,9.218e+03,1.900e+04
196.2,3.055e+03,7.126e+03,8.881e+03,1.906e+04
197.7,2.488e+03,5.043e+03,7.815e+03,1.535e+04
199.2,2.112e+03,4.203e+03,6.857e+03,1.317e+04
