freq,psd_x,psd_y,psd_z,psd_xyz
141.5,7.033e+02,4.716e+02,6.923e+03,8.098e+03
142.9,7.695e+02,5.168e+02,7.384e+03,8.670e+03
144.3,7.706e+02,5.963e+02,8.256e+03,9.623e+03
145.7,6.350e+02,6.208e+02,6.973e+03,8.229e+03
147.0,6.289e+02,6.598e+02,7.820e+03,9.109e+03
148.4,6.778e+02,6.240e+02,6.959e+03,8.261e+03
149.8,6.966e+02,6.337e+02,6.815e+03,8.145e+03
151.2,6.498e+02,6.325e+02,7.088e+03,8.371e+03
152.5,5.758e+02,6.264e+02,6.214e+03,7.417e+03
153.9,7.324e+02,6.211e+02,6.566e+03,7.919e+03
155.3,7.388e+02,7.149e+02,6.865e+03,8.319e+03
156.7,7.048e+02,7.379e+02,6.952e+03,8.395e+03
158.0,7.375e+02,7.215e+02,6.639e+03,8.098e+03
159.4,8.710e+02,8.260e+02,6.974e+03,8.671e+03
160.8,7.966e+02,7.731e+02,7.000e+03,8.570e+03
162.2,7.995e+02,7.989e+02,6.422e+03,8.020e+03
163.5,8.069e+02,8.160e+02,6.170e+03,7.793e+03
164.9,7.990e+02,7.429e+02,6.071e+03,7.613e+03
166.3,6.639e+02,6.607e+02,5.924e+03,7.249e+03
167.7,6.674e+02,7.708e+02,6.558e+03,7.996e+03
169.0,8.857e+02,9.456e+02,7.310e+03,9.141e+03
170.4,7.427e+02,7.802e+02,5.436e+03,6.959e+03
171.8,6.924e+02,7.081e+02,5.636e+03,7.037e+03
173.1,6.438e+02,5.507e+02,5.145e+03,6.339e+03
174.5,6.457e+02,6.237e+02,4.892e+03,6.161e+03
175.9,6.928e+02,6.075e+02,5.021e+03,6.321e+03
177.3,7.613e+02,6.257e+02,5.008e+03,6.395e+03
178.6,7.345e+02,6.582e+02,4.601e+03,5.994e+03
180.0,6.876e+02,6.542e+02,4.479e+03,5.821e+03
181.4,7.020e+02,6.523e+02,4.516e+03,5.871e+03
182.8,6.188e+02,5.925e+02,4.755e+03,5.966e+03
184.1,6.111e+02,5.010e+02,3.977e+03,5.090e+03
185.5,6.990e+02,4.823e+02,3.844e+03,5.025e+03
186.9,6.286e+02,5.496e+02,4.388e+03,5.566e+03
188.3,5.984e+02,5.847e+02,4.674e+03,5.858e+03
189.6,5.954e+02,5.680e+02,4.596e+03,5.759e+03
191.0,4.945e+02,5.556e+02,4.377e+03,5.427e+03
192.4,5.458e+02,4.564e+02,4.151e+03,5.153e+03
193.8,5.973e+02,4.243e+02,3.970e+03,4.992e+03
195.1,6.459e+02,4.292e+02,4.648e+03,5.723e+03
196.5,5.930e+02,4.291e+02,4.532e+03,5.554e+03
197.9,7.011e+02,5.311e+02,4.513e+03,5.745e+03
199.3,7.065e+02,6.601e+02,4.815e+03,6.181e+03
