freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.720e+01,2.432e+01,8.265e+02,8.680e+02
1.6,1.907e+01,2.454e+01,4.765e+02,5.202e+02
3.2,1.308e+01,1.414e+01,5.048e+01,7.770e+01
4.8,1.404e+01,1.737e+01,6.180e+02,6.494e+02
6.4,1.463e+01,2.380e+01,2.042e+03,2.081e+03
7.9,1.425e+01,2.920e+01,3.395e+03,3.439e+03
9.5,1.356e+01,3.875e+01,4.968e+03,5.020e+03
11.1,1.425e+01,5.250e+01,7.086e+03,7.153e+03
12.7,1.751e+01,7.463e+01,1.019e+04,1.028e+04
14.3,2.468e+01,8.488e+01,1.361e+04,1.372e+04
15.9,2.793e+01,1.046e+02,1.829e+04,1.842e+04
17.5,3.488e+01,1.688e+02,2.495e+04,2.515e+04
19.1,4.487e+01,2.506e+02,3.305e+04,3.335e+04
20.6,6.341e+01,2.486e+02,4.206e+04,4.237e+04
22.2,1.100e+02,3.109e+02,5.528e+04,5.570e+04
23.8,1.814e+02,5.032e+02,7.578e+04,7.646e+04
25.4,3.041e+02,7.739e+02,9.759e+04,9.866e+04
27.0,4.634e+02,1.089e+03,1.006e+05,1.021e+05
28.6,3.509e+02,1.444e+03,1.098e+05,1.116e+05
30.2,2.154e+02,2.210e+03,1.576e+05,1.600e+05
31.8,3.176e+02,4.183e+03,2.610e+05,2.655e+05
33.3,5.783e+02,8.835e+03,4.873e+05,4.967e+05
34.9,7.455e+02,2.430e+04,9.882e+05,1.013e+06
36.5,6.343e+02,4.898e+04,1.490e+06,1.540e+06
38.1,5.199e+02,4.954e+04,1.587e+06,1.637e+06
39.7,1.018e+03,3.466e+04,1.531e+06,1.567e+06
41.3,1.918e+03,2.170e+04,1.358e+06,1.381e+06
42.9,2.246e+03,1.396e+04,1.101e+06,1.117e+06
44.5,2.409e+03,9.503e+03,8.203e+05,8.322e+05
46.0,3.116e+03,1.185e+04,6.657e+05,6.806e+05
47.6,5.058e+03,1.743e+04,6.054e+05,6.279e+05
49.2,6.708e+03,1.877e+04,5.369e+05,5.624e+05
50.8,6.169e+03,1.812e+04,4.701e+05,4.944e+05
52.4,6.548e+03,1.799e+04,4.429e+05,4.675e+05
54.0,7.742e+03,1.568e+04,4.561e+05,4.795e+05
55.6,6.876e+03,1.539e+04,4.696e+05,4.918e+05
57.2,5.574e+03,1.742e+04,4.347e+05,4.577e+05
58.8,4.850e+03,1.994e+04,3.521e+05,3.768e+05
60.3,5.276e+03,2.478e+04,2.728e+05,3.028e+05
61.9,7.155e+03,2.994e+04,2.162e+05,2.533e+05
63.5,7.988e+03,2.696e+04,1.562e+05,1.912e+05
65.1,9.662e+03,1.753e+04,1.040e+05,1.312e+05
66.7,1.045e+04,9.341e+03,6.974e+04,8.953e+04
68.3,7.158e+03,4.256e+03,4.802e+04,5.943e+04
69.9,4.680e+03,1.560e+03,3.885e+04,4.509e+04
71.5,3.976e+03,5.378e+02,3.051e+04,3.502e+04
73.0,3.910e+03,1.785e+03,2.264e+04,2.833e+04
74.6,4.421e+03,4.399e+03,2.195e+04,3.077e+04
76.2,3.314e+03,7.862e+03,2.888e+04,4.005e+04
77.8,2.284e+03,1.053e+04,3.531e+04,4.812e+04
79.4,2.815e+03,1.107e+04,3.711e+04,5.099e+04
81.0,5.018e+03,1.113e+04,3.377e+04,4.992e+04
82.6,6.671e+03,1.323e+04,2.938e+04,4.928e+04
84.2,7.246e+03,1.710e+04,2.964e+04,5.399e+04
85.7,5.919e+03,2.389e+04,3.904e+04,6.885e+04
87.3,5.501e+03,2.929e+04,4.427e+04,7.907e+04
88.9,5.542e+03,3.029e+04,4.094e+04,7.677e+04
90.5,4.639e+03,1.221e+04,1.462e+04,3.146e+04
92.1,3.678e+03,4.976e+03,3.580e+03,1.223e+04
93.7,3.219e+03,6.409e+03,3.791e+03,1.342e+04
95.3,2.833e+03,8.490e+03,4.366e+03,1.569e+04
96.9,2.243e+03,1.134e+04,5.068e+03,1.865e+04
98.4,1.945e+03,1.273e+04,4.822e+03,1.950e+04
100.0,1.701e+03,1.001e+04,3.259e+03,1.497e+04
101.6,1.393e+03,6.485e+03,1.879e+03,9.757e+03
103.2,1.169e+03,4.325e+03,1.168e+03,6.662e+03
104.8,8.645e+02,3.266e+03,8.282e+02,4.958e+03
106.4,6.108e+02,2.733e+03,7.406e+02,4.084e+03
108.0,4.836e+02,2.653e+03,8.231e+02,3.959e+03
109.6,4.254e+02,2.659e+03,6.982e+02,3.783e+03
111.2,5.263e+02,2.024e+03,3.961e+02,2.946e+03
112.7,6.620e+02,1.061e+03,3.745e+02,2.097e+03
114.3,6.089e+02,4.707e+02,6.648e+02,1.744e+03
115.9,6.759e+02,2.525e+02,1.184e+03,2.112e+03
117.5,5.227e+02,2.001e+02,1.285e+03,2.008e+03
119.1,5.622e+02,2.176e+02,1.007e+03,1.787e+03
120.7,5.645e+02,3.243e+02,6.053e+02,1.494e+03
122.3,5.136e+02,4.902e+02,3.901e+02,1.394e+03
123.9,4.294e+02,5.564e+02,4.342e+02,1.420e+03
125.4,4.875e+02,4.413e+02,5.419e+02,1.471e+03
127.0,8.193e+02,3.790e+02,7.632e+02,1.962e+03
128.6,1.111e+03,4.228e+02,9.736e+02,2.507e+03
