freq,psd_x,psd_y,psd_z,psd_xyz
148.7,3.914e+03,1.111e+04,2.868e+04,4.370e+04
150.1,3.556e+03,9.668e+03,2.436e+04,3.758e+04
151.6,3.879e+03,9.824e+03,2.604e+04,3.974e+04
153.1,4.967e+03,1.138e+04,3.094e+04,4.729e+04
154.6,5.263e+03,1.208e+04,3.223e+04,4.957e+04
156.1,5.145e+03,1.289e+04,3.105e+04,4.909e+04
157.6,4.196e+03,1.181e+04,2.432e+04,4.032e+04
159.1,5.609e+03,1.399e+04,3.005e+04,4.965e+04
160.6,5.754e+03,1.379e+04,3.173e+04,5.128e+04
162.0,4.588e+03,1.182e+04,2.741e+04,4.382e+04
163.5,5.230e+03,1.191e+04,3.151e+04,4.865e+04
165.0,6.503e+03,1.256e+04,4.157e+04,6.064e+04
166.5,6.275e+03,1.256e+04,3.988e+04,5.872e+04
168.0,5.260e+03,1.188e+04,3.060e+04,4.774e+04
169.5,5.151e+03,1.121e+04,2.856e+04,4.492e+04
171.0,5.451e+03,1.109e+04,3.003e+04,4.657e+04
172.4,4.151e+03,8.687e+03,2.241e+04,3.524e+04
173.9,4.428e+03,9.044e+03,2.366e+04,3.713e+04
175.4,4.042e+03,9.124e+03,2.187e+04,3.504e+04
176.9,4.204e+03,9.103e+03,2.245e+04,3.576e+04
178.4,3.917e+03,8.201e+03,2.058e+04,3.270e+04
179.9,3.587e+03,8.227e+03,1.923e+04,3.105e+04
181.4,3.406e+03,8.362e+03,1.899e+04,3.075e+04
182.8,3.556e+03,8.366e+03,1.754e+04,2.946e+04
184.3,4.061e+03,8.542e+03,1.851e+04,3.111e+04
185.8,4.841e+03,9.445e+03,2.116e+04,3.545e+04
187.3,3.419e+03,7.301e+03,1.595e+04,2.667e+04
188.8,3.147e+03,7.214e+03,1.475e+04,2.511e+04
190.3,3.665e+03,7.499e+03,1.724e+04,2.841e+04
191.8,3.903e+03,8.060e+03,1.558e+04,2.754e+04
193.3,3.915e+03,8.733e+03,1.482e+04,2.747e+04
194.7,3.158e+03,7.058e+03,1.256e+04,2.277e+04
196.2,2.646e+03,6.129e+03,1.061e+04,1.938e+04
197.7,2.239e+03,4.693e+03,9.281e+03,1.621e+04
199.2,1.924e+03,4.740e+03,8.580e+03,1.524e+04
