freq,psd_x,psd_y,psd_z,psd_xyz
94.9,5.034e+04,1.157e+04,4.650e+03,6.656e+04
96.3,5.654e+04,1.111e+04,5.242e+03,7.289e+04
97.6,4.197e+04,9.554e+03,4.165e+03,5.569e+04
99.0,4.163e+04,9.301e+03,3.757e+03,5.469e+04
100.4,4.003e+04,8.821e+03,4.170e+03,5.302e+04
101.8,2.359e+04,7.403e+03,3.271e+03,3.426e+04
103.1,1.435e+04,6.568e+03,2.635e+03,2.355e+04
104.5,1.234e+04,6.559e+03,2.542e+03,2.144e+04
105.9,1.350e+04,6.444e+03,2.658e+03,2.260e+04
107.3,1.412e+04,6.332e+03,2.673e+03,2.312e+04
108.6,1.365e+04,5.953e+03,2.703e+03,2.230e+04
110.0,1.197e+04,5.729e+03,2.439e+03,2.013e+04
111.4,1.118e+04,6.031e+03,2.537e+03,1.974e+04
112.8,1.467e+04,6.616e+03,2.966e+03,2.425e+04
114.1,1.175e+04,6.700e+03,2.930e+03,2.138e+04
115.5,9.945e+03,6.108e+03,2.678e+03,1.873e+04
116.9,9.355e+03,5.590e+03,2.340e+03,1.728e+04
118.3,1.003e+04,5.292e+03,2.430e+03,1.775e+04
119.6,1.026e+04,5.355e+03,2.423e+03,1.803e+04
121.0,8.498e+03,5.453e+03,2.115e+03,1.607e+04
122.4,7.642e+03,6.796e+03,2.493e+03,1.693e+04
123.8,7.208e+03,7.038e+03,2.682e+03,1.693e+04
125.1,6.471e+03,6.476e+03,2.609e+03,1.556e+04
126.5,6.513e+03,5.726e+03,2.690e+03,1.493e+04
127.9,6.081e+03,5.590e+03,3.048e+03,1.472e+04
129.3,6.700e+03,6.741e+03,3.610e+03,1.705e+04
130.6,6.024e+03,6.542e+03,3.324e+03,1.589e+04
132.0,6.674e+03,6.052e+03,3.479e+03,1.620e+04
133.4,6.669e+03,7.164e+03,3.674e+03,1.751e+04
134.8,5.810e+03,6.957e+03,3.950e+03,1.672e+04
136.1,5.625e+03,6.304e+03,3.764e+03,1.569e+04
137.5,5.446e+03,6.751e+03,3.838e+03,1.603e+04
138.9,5.541e+03,7.013e+03,3.671e+03,1.623e+04
140.3,6.806e+03,7.045e+03,4.067e+03,1.792e+04
141.6,5.651e+03,5.977e+03,4.291e+03,1.592e+04
143.0,4.721e+03,5.897e+03,4.532e+03,1.515e+04
144.4,4.094e+03,5.898e+03,4.959e+03,1.495e+04
145.8,3.867e+03,6.341e+03,5.732e+03,1.594e+04
147.1,4.749e+03,6.791e+03,5.788e+03,1.733e+04
148.5,4.934e+03,5.637e+03,5.662e+03,1.623e+04
149.9,4.097e+03,4.645e+03,6.348e+03,1.509e+04
151.3,3.517e+03,5.022e+03,6.527e+03,1.507e+04
152.6,3.373e+03,5.126e+03,7.203e+03,1.570e+04
154.0,3.303e+03,5.192e+03,7.097e+03,1.559e+04
155.4,3.335e+03,4.236e+03,6.488e+03,1.406e+04
156.8,3.827e+03,4.259e+03,7.358e+03,1.544e+04
158.1,3.566e+03,3.968e+03,7.991e+03,1.553e+04
159.5,3.532e+03,4.006e+03,8.410e+03,1.595e+04
160.9,3.713e+03,3.731e+03,8.296e+03,1.574e+04
162.3,4.279e+03,3.538e+03,1.006e+04,1.788e+04
163.6,4.265e+03,3.467e+03,1.176e+04,1.949e+04
165.0,3.829e+03,3.712e+03,1.375e+04,2.129e+04
166.4,3.937e+03,3.900e+03,1.309e+04,2.093e+04
167.8,3.988e+03,4.020e+03,1.379e+04,2.180e+04
169.1,3.480e+03,4.062e+03,1.425e+04,2.179e+04
170.5,3.180e+03,4.055e+03,1.437e+04,2.160e+04
171.9,3.721e+03,4.302e+03,1.581e+04,2.384e+04
173.3,3.648e+03,3.446e+03,1.508e+04,2.217e+04
174.6,3.349e+03,3.755e+03,1.665e+04,2.375e+04
176.0,3.694e+03,3.920e+03,1.656e+04,2.417e+04
177.4,3.953e+03,3.527e+03,1.572e+04,2.320e+04
178.8,4.204e+03,3.546e+03,1.564e+04,2.339e+04
180.1,3.889e+03,3.595e+03,1.386e+04,2.134e+04
181.5,4.419e+03,3.697e+03,1.401e+04,2.213e+04
182.9,4.628e+03,3.380e+03,1.270e+04,2.071e+04
184.3,3.773e+03,3.124e+03,1.157e+04,1.846e+04
185.6,4.360e+03,3.096e+03,9.632e+03,1.709e+04
187.0,4.288e+03,2.854e+03,8.656e+03,1.580e+04
188.4,3.448e+03,2.865e+03,1.029e+04,1.660e+04
189.8,4.256e+03,2.821e+03,1.077e+04,1.784e+04
191.1,4.979e+03,2.747e+03,1.055e+04,1.827e+04
192.5,4.656e+03,3.078e+03,1.132e+04,1.906e+04
193.9,4.649e+03,2.717e+03,9.634e+03,1.700e+04
195.3,6.057e+03,2.687e+03,1.079e+04,1.953e+04
196.6,6.351e+03,2.872e+03,9.948e+03,1.917e+04
198.0,5.073e+03,2.812e+03,9.359e+03,1.724e+04
199.4,5.393e+03,2.666e+03,9.113e+03,1.717e+04
