freq,psd_x,psd_y,psd_z,psd_xyz
113.2,3.681e+03,6.401e+03,2.721e+03,1.280e+04
114.6,3.287e+03,5.981e+03,2.517e+03,1.178e+04
116.0,3.039e+03,5.518e+03,2.718e+03,1.127e+04
117.3,2.425e+03,4.483e+03,2.964e+03,9.872e+03
118.7,1.927e+03,4.425e+03,2.783e+03,9.135e+03
120.0,2.019e+03,4.256e+03,2.762e+03,9.036e+03
121.4,2.267e+03,3.758e+03,2.633e+03,8.658e+03
122.8,2.131e+03,3.574e+03,2.590e+03,8.295e+03
124.1,1.892e+03,3.829e+03,2.886e+03,8.607e+03
125.5,1.606e+03,3.449e+03,2.955e+03,8.010e+03
126.9,1.606e+03,3.705e+03,2.795e+03,8.106e+03
128.2,1.585e+03,3.227e+03,3.166e+03,7.978e+03
129.6,1.432e+03,3.211e+03,3.239e+03,7.882e+03
131.0,1.525e+03,3.387e+03,2.846e+03,7.758e+03
132.3,1.332e+03,2.945e+03,2.609e+03,6.885e+03
133.7,1.168e+03,2.818e+03,2.843e+03,6.829e+03
135.1,1.187e+03,2.965e+03,3.624e+03,7.776e+03
136.4,1.161e+03,2.843e+03,4.396e+03,8.399e+03
137.8,1.277e+03,2.648e+03,3.543e+03,7.468e+03
139.1,1.365e+03,2.626e+03,3.991e+03,7.982e+03
140.5,1.253e+03,2.579e+03,4.186e+03,8.018e+03
141.9,1.144e+03,2.692e+03,4.340e+03,8.177e+03
143.2,9.464e+02,2.376e+03,4.662e+03,7.985e+03
144.6,9.463e+02,2.520e+03,4.959e+03,8.425e+03
146.0,8.413e+02,2.221e+03,4.199e+03,7.261e+03
147.3,9.290e+02,2.110e+03,3.870e+03,6.909e+03
148.7,1.017e+03,2.378e+03,4.580e+03,7.975e+03
150.1,8.768e+02,2.236e+03,5.264e+03,8.377e+03
151.4,7.515e+02,2.171e+03,4.798e+03,7.720e+03
152.8,8.235e+02,2.112e+03,4.088e+03,7.024e+03
154.2,8.979e+02,2.139e+03,3.440e+03,6.476e+03
155.5,8.546e+02,2.168e+03,3.172e+03,6.195e+03
156.9,8.117e+02,1.896e+03,2.752e+03,5.460e+03
158.2,1.010e+03,2.412e+03,2.657e+03,6.079e+03
159.6,9.125e+02,2.487e+03,2.759e+03,6.158e+03
161.0,9.454e+02,2.460e+03,2.671e+03,6.076e+03
162.3,9.942e+02,2.523e+03,2.095e+03,5.612e+03
163.7,9.954e+02,2.841e+03,2.268e+03,6.104e+03
165.1,8.938e+02,2.681e+03,2.328e+03,5.903e+03
166.4,9.123e+02,2.490e+03,2.018e+03,5.420e+03
167.8,9.090e+02,2.327e+03,2.071e+03,5.307e+03
169.2,9.753e+02,2.306e+03,2.142e+03,5.423e+03
170.5,9.455e+02,2.529e+03,1.925e+03,5.400e+03
171.9,8.303e+02,2.071e+03,1.669e+03,4.570e+03
173.3,7.984e+02,2.143e+03,1.857e+03,4.798e+03
174.6,8.109e+02,2.101e+03,1.827e+03,4.739e+03
176.0,7.765e+02,1.716e+03,1.729e+03,4.222e+03
177.3,8.675e+02,1.794e+03,1.768e+03,4.429e+03
178.7,9.699e+02,1.945e+03,1.830e+03,4.744e+03
180.1,9.902e+02,1.859e+03,1.617e+03,4.466e+03
181.4,8.377e+02,1.641e+03,1.447e+03,3.926e+03
182.8,9.862e+02,1.675e+03,1.424e+03,4.085e+03
184.2,9.414e+02,1.617e+03,1.337e+03,3.895e+03
185.5,8.983e+02,1.576e+03,1.579e+03,4.053e+03
186.9,9.372e+02,1.738e+03,1.381e+03,4.055e+03
188.3,8.049e+02,1.551e+03,1.310e+03,3.667e+03
189.6,8.700e+02,1.836e+03,1.155e+03,3.861e+03
191.0,8.985e+02,1.875e+03,1.251e+03,4.024e+03
192.4,9.365e+02,1.619e+03,1.328e+03,3.884e+03
193.7,1.037e+03,1.633e+03,1.323e+03,3.993e+03
195.1,8.212e+02,1.447e+03,1.039e+03,3.307e+03
196.4,7.823e+02,1.498e+03,1.110e+03,3.390e+03
197.8,7.868e+02,1.708e+03,1.311e+03,3.806e+03
199.2,7.749e+02,1.458e+03,1.188e+03,3.421e+03
