freq,psd_x,psd_y,psd_z,psd_xyz
66.0,1.290e+04,1.692e+05,1.193e+05,3.014e+05
67.3,1.142e+04,1.819e+05,1.118e+05,3.050e+05
68.7,1.089e+04,1.543e+05,9.966e+04,2.649e+05
70.1,1.393e+04,1.435e+05,8.799e+04,2.454e+05
71.5,1.006e+04,9.652e+04,5.650e+04,1.631e+05
72.8,9.930e+03,1.313e+05,7.049e+04,2.117e+05
74.2,9.414e+03,1.147e+05,5.484e+04,1.789e+05
75.6,8.591e+03,1.088e+05,5.118e+04,1.685e+05
77.0,9.495e+03,1.207e+05,4.877e+04,1.789e+05
78.3,1.112e+04,1.252e+05,4.470e+04,1.810e+05
79.7,1.047e+04,1.265e+05,3.842e+04,1.754e+05
81.1,9.703e+03,1.277e+05,3.601e+04,1.734e+05
82.5,1.022e+04,1.394e+05,3.541e+04,1.850e+05
83.8,8.265e+03,9.549e+04,2.561e+04,1.294e+05
85.2,7.413e+03,7.567e+04,2.116e+04,1.042e+05
86.6,7.220e+03,7.626e+04,2.078e+04,1.043e+05
88.0,6.441e+03,6.620e+04,1.809e+04,9.073e+04
89.3,7.201e+03,6.198e+04,1.680e+04,8.598e+04
90.7,6.743e+03,5.426e+04,1.491e+04,7.592e+04
92.1,5.362e+03,4.626e+04,1.203e+04,6.365e+04
93.4,5.335e+03,3.813e+04,1.178e+04,5.525e+04
94.8,5.109e+03,3.596e+04,1.033e+04,5.140e+04
96.2,4.848e+03,3.808e+04,1.143e+04,5.436e+04
97.6,4.063e+03,3.575e+04,1.207e+04,5.189e+04
98.9,4.756e+03,4.592e+04,1.182e+04,6.250e+04
100.3,3.630e+03,3.340e+04,9.356e+03,4.638e+04
101.7,2.835e+03,2.665e+04,7.204e+03,3.669e+04
103.1,2.821e+03,1.639e+04,6.107e+03,2.532e+04
104.4,2.539e+03,1.277e+04,7.025e+03,2.233e+04
105.8,2.684e+03,1.533e+04,8.029e+03,2.604e+04
107.2,2.755e+03,2.172e+04,7.053e+03,3.153e+04
108.6,2.440e+03,1.582e+04,6.634e+03,2.489e+04
109.9,2.345e+03,1.159e+04,5.931e+03,1.987e+04
111.3,2.413e+03,1.188e+04,5.955e+03,2.025e+04
112.7,1.993e+03,9.611e+03,6.136e+03,1.774e+04
114.1,2.376e+03,1.214e+04,6.817e+03,2.134e+04
115.4,2.332e+03,1.185e+04,7.066e+03,2.124e+04
116.8,2.215e+03,1.078e+04,6.937e+03,1.994e+04
118.2,2.599e+03,9.658e+03,7.406e+03,1.966e+04
119.6,2.608e+03,9.283e+03,7.251e+03,1.914e+04
120.9,2.330e+03,8.409e+03,6.606e+03,1.734e+04
122.3,2.075e+03,8.378e+03,6.111e+03,1.656e+04
123.7,2.101e+03,6.890e+03,6.109e+03,1.510e+04
125.1,2.622e+03,6.351e+03,6.549e+03,1.552e+04
126.4,2.402e+03,7.001e+03,6.593e+03,1.600e+04
127.8,2.822e+03,6.696e+03,7.304e+03,1.682e+04
129.2,2.730e+03,7.154e+03,7.824e+03,1.771e+04
130.6,2.911e+03,6.994e+03,7.430e+03,1.733e+04
131.9,2.917e+03,5.979e+03,6.810e+03,1.571e+04
133.3,2.825e+03,5.409e+03,6.773e+03,1.501e+04
134.7,3.255e+03,5.663e+03,7.056e+03,1.597e+04
136.0,3.588e+03,6.258e+03,7.894e+03,1.774e+04
137.4,3.175e+03,5.671e+03,6.883e+03,1.573e+04
138.8,3.069e+03,5.039e+03,6.269e+03,1.438e+04
140.2,3.702e+03,5.655e+03,8.315e+03,1.767e+04
141.5,4.094e+03,5.102e+03,8.630e+03,1.783e+04
142.9,4.177e+03,5.008e+03,7.081e+03,1.627e+04
144.3,4.770e+03,4.747e+03,6.897e+03,1.641e+04
145.7,5.146e+03,4.628e+03,7.177e+03,1.695e+04
147.0,5.226e+03,4.776e+03,7.109e+03,1.711e+04
148.4,5.595e+03,4.745e+03,6.944e+03,1.728e+04
149.8,6.010e+03,4.238e+03,6.029e+03,1.628e+04
151.2,6.908e+03,4.271e+03,6.096e+03,1.727e+04
152.5,5.979e+03,4.389e+03,6.239e+03,1.661e+04
153.9,6.218e+03,3.627e+03,6.073e+03,1.592e+04
155.3,6.563e+03,3.392e+03,6.503e+03,1.646e+04
156.7,7.159e+03,3.165e+03,6.634e+03,1.696e+04
158.0,6.989e+03,3.801e+03,5.698e+03,1.649e+04
159.4,6.620e+03,4.461e+03,5.553e+03,1.663e+04
160.8,8.017e+03,4.735e+03,5.024e+03,1.778e+04
162.2,8.297e+03,3.741e+03,4.439e+03,1.648e+04
163.5,8.566e+03,3.448e+03,5.034e+03,1.705e+04
164.9,9.742e+03,3.927e+03,5.358e+03,1.903e+04
166.3,9.180e+03,4.028e+03,4.811e+03,1.802e+04
167.7,9.098e+03,4.027e+03,5.384e+03,1.851e+04
169.0,1.122e+04,3.785e+03,5.004e+03,2.001e+04
170.4,1.508e+04,4.236e+03,5.027e+03,2.434e+04
171.8,1.533e+04,4.310e+03,5.229e+03,2.486e+04
173.2,1.319e+04,4.219e+03,4.789e+03,2.220e+04
174.5,1.100e+04,3.671e+03,4.472e+03,1.914e+04
175.9,9.497e+03,2.858e+03,4.037e+03,1.639e+04
177.3,1.077e+04,3.400e+03,3.934e+03,1.810e+04
178.7,9.982e+03,4.030e+03,3.693e+03,1.771e+04
180.0,9.901e+03,3.706e+03,4.309e+03,1.792e+04
181.4,1.183e+04,4.390e+03,4.259e+03,2.047e+04
182.8,1.002e+04,4.834e+03,4.086e+03,1.894e+04
184.1,9.037e+03,4.570e+03,4.038e+03,1.764e+04
185.5,9.333e+03,4.742e+03,3.818e+03,1.789e+04
186.9,8.491e+03,4.510e+03,3.651e+03,1.665e+04
188.3,9.116e+03,4.856e+03,3.700e+03,1.767e+04
189.6,8.876e+03,4.699e+03,3.438e+03,1.701e+04
191.0,7.680e+03,3.681e+03,3.034e+03,1.440e+04
192.4,8.351e+03,4.332e+03,3.238e+03,1.592e+04
193.8,9.390e+03,5.770e+03,3.979e+03,1.914e+04
195.1,8.772e+03,5.577e+03,3.878e+03,1.823e+04
196.5,7.939e+03,5.277e+03,3.372e+03,1.659e+04
197.9,7.369e+03,4.475e+03,3.183e+03,1.503e+04
199.3,9.185e+03,6.292e+03,3.601e+03,1.908e+04
