freq,psd_x,psd_y,psd_z,psd_xyz
71.4,6.622e+03,2.717e+04,7.246e+03,4.104e+04
72.8,6.404e+03,1.981e+04,5.783e+03,3.200e+04
74.2,7.207e+03,2.250e+04,5.145e+03,3.485e+04
75.5,1.058e+04,2.488e+04,4.189e+03,3.964e+04
76.9,1.927e+04,2.934e+04,4.022e+03,5.264e+04
78.3,1.463e+04,2.987e+04,4.298e+03,4.880e+04
79.7,1.264e+04,3.192e+04,5.396e+03,4.996e+04
81.0,1.033e+04,2.434e+04,4.773e+03,3.944e+04
82.4,8.976e+03,1.995e+04,3.778e+03,3.270e+04
83.8,1.056e+04,2.188e+04,3.626e+03,3.607e+04
85.2,1.637e+04,2.730e+04,3.373e+03,4.704e+04
86.5,1.493e+04,2.348e+04,3.006e+03,4.141e+04
87.9,1.847e+04,2.342e+04,2.748e+03,4.464e+04
89.3,1.434e+04,2.101e+04,2.999e+03,3.835e+04
90.7,1.834e+04,2.423e+04,3.524e+03,4.609e+04
92.0,1.833e+04,2.375e+04,3.870e+03,4.595e+04
93.4,1.506e+04,1.825e+04,3.364e+03,3.667e+04
94.8,1.274e+04,1.654e+04,3.095e+03,3.237e+04
96.2,9.449e+03,1.400e+04,3.431e+03,2.688e+04
97.5,1.024e+04,1.495e+04,3.308e+03,2.849e+04
98.9,1.070e+04,1.485e+04,2.611e+03,2.817e+04
100.3,8.016e+03,1.188e+04,2.781e+03,2.268e+04
101.6,6.403e+03,9.367e+03,2.895e+03,1.867e+04
103.0,5.756e+03,8.420e+03,2.690e+03,1.687e+04
104.4,5.291e+03,8.605e+03,2.362e+03,1.626e+04
105.8,6.529e+03,9.399e+03,2.638e+03,1.857e+04
107.1,4.294e+03,6.588e+03,2.730e+03,1.361e+04
108.5,4.110e+03,6.741e+03,2.601e+03,1.345e+04
109.9,3.988e+03,5.824e+03,2.624e+03,1.244e+04
111.3,3.992e+03,6.038e+03,2.703e+03,1.273e+04
112.6,3.225e+03,5.602e+03,2.252e+03,1.108e+04
114.0,2.571e+03,4.844e+03,2.140e+03,9.555e+03
115.4,2.669e+03,4.819e+03,2.268e+03,9.756e+03
116.8,2.726e+03,4.883e+03,2.299e+03,9.907e+03
118.1,2.640e+03,5.012e+03,2.337e+03,9.989e+03
119.5,2.562e+03,4.262e+03,2.708e+03,9.532e+03
120.9,1.887e+03,3.322e+03,2.816e+03,8.025e+03
122.3,1.739e+03,3.473e+03,2.747e+03,7.959e+03
123.6,2.209e+03,3.825e+03,3.101e+03,9.135e+03
125.0,1.799e+03,3.606e+03,2.696e+03,8.101e+03
126.4,1.438e+03,3.130e+03,2.787e+03,7.355e+03
127.7,1.521e+03,2.681e+03,2.700e+03,6.902e+03
129.1,1.503e+03,2.662e+03,2.492e+03,6.657e+03
130.5,1.218e+03,2.779e+03,2.729e+03,6.727e+03
131.9,1.114e+03,2.862e+03,2.751e+03,6.727e+03
133.2,1.285e+03,2.732e+03,2.415e+03,6.433e+03
134.6,1.294e+03,2.698e+03,3.313e+03,7.304e+03
136.0,1.103e+03,2.500e+03,2.864e+03,6.466e+03
137.4,1.103e+03,2.715e+03,2.922e+03,6.739e+03
138.7,1.191e+03,2.629e+03,3.364e+03,7.184e+03
140.1,1.094e+03,2.647e+03,3.036e+03,6.777e+03
141.5,1.125e+03,2.517e+03,3.287e+03,6.928e+03
142.9,1.299e+03,2.704e+03,3.294e+03,7.297e+03
144.2,1.085e+03,2.499e+03,3.285e+03,6.869e+03
145.6,8.890e+02,2.061e+03,3.294e+03,6.243e+03
147.0,1.020e+03,2.558e+03,3.785e+03,7.362e+03
148.3,9.134e+02,2.709e+03,4.102e+03,7.725e+03
149.7,7.271e+02,2.438e+03,3.728e+03,6.894e+03
151.1,7.589e+02,2.290e+03,4.011e+03,7.060e+03
152.5,7.906e+02,2.125e+03,4.125e+03,7.040e+03
153.8,7.828e+02,2.519e+03,3.766e+03,7.068e+03
155.2,7.964e+02,2.409e+03,3.404e+03,6.610e+03
156.6,9.366e+02,2.447e+03,2.940e+03,6.324e+03
158.0,9.707e+02,2.552e+03,3.553e+03,7.076e+03
159.3,7.750e+02,2.045e+03,2.735e+03,5.555e+03
160.7,8.006e+02,2.169e+03,2.604e+03,5.574e+03
162.1,8.262e+02,2.490e+03,2.685e+03,6.001e+03
163.5,8.248e+02,2.474e+03,2.440e+03,5.739e+03
164.8,8.821e+02,2.376e+03,2.172e+03,5.430e+03
166.2,9.226e+02,2.001e+03,2.031e+03,4.954e+03
167.6,8.038e+02,1.980e+03,1.924e+03,4.708e+03
169.0,9.662e+02,2.360e+03,2.104e+03,5.430e+03
170.3,9.328e+02,2.154e+03,2.354e+03,5.441e+03
171.7,9.608e+02,2.251e+03,2.508e+03,5.719e+03
173.1,8.457e+02,2.173e+03,1.835e+03,4.854e+03
174.4,7.609e+02,1.999e+03,1.875e+03,4.635e+03
175.8,7.773e+02,2.147e+03,2.320e+03,5.245e+03
177.2,7.736e+02,2.067e+03,2.087e+03,4.928e+03
178.6,8.290e+02,1.967e+03,1.625e+03,4.421e+03
179.9,7.189e+02,2.013e+03,1.778e+03,4.509e+03
181.3,7.460e+02,1.724e+03,1.794e+03,4.264e+03
182.7,7.465e+02,1.684e+03,1.795e+03,4.226e+03
184.1,8.470e+02,1.890e+03,1.757e+03,4.494e+03
185.4,8.708e+02,1.506e+03,1.471e+03,3.847e+03
186.8,9.445e+02,1.520e+03,1.478e+03,3.942e+03
188.2,1.071e+03,1.890e+03,1.622e+03,4.583e+03
189.6,1.355e+03,2.091e+03,1.747e+03,5.194e+03
190.9,1.259e+03,1.884e+03,1.479e+03,4.622e+03
192.3,9.685e+02,1.769e+03,1.474e+03,4.212e+03
193.7,1.032e+03,1.490e+03,1.655e+03,4.177e+03
195.1,9.213e+02,1.403e+03,1.455e+03,3.779e+03
196.4,8.859e+02,1.484e+03,1.384e+03,3.754e+03
197.8,9.525e+02,1.475e+03,1.330e+03,3.758e+03
199.2,1.087e+03,1.638e+03,1.341e+03,4.066e+03
