freq,psd_x,psd_y,psd_z,psd_xyz
46.5,3.126e+03,1.005e+04,3.665e+05,3.797e+05
47.9,2.563e+03,9.208e+03,3.583e+05,3.700e+05
49.3,2.354e+03,6.602e+03,3.488e+05,3.578e+05
50.7,2.314e+03,4.765e+03,3.650e+05,3.721e+05
52.0,2.807e+03,4.223e+03,3.880e+05,3.950e+05
53.4,4.395e+03,3.788e+03,4.909e+05,4.990e+05
54.8,4.776e+03,3.353e+03,4.712e+05,4.793e+05
56.1,4.782e+03,3.184e+03,4.623e+05,4.703e+05
57.5,4.994e+03,2.702e+03,5.085e+05,5.162e+05
58.9,4.399e+03,2.256e+03,4.598e+05,4.664e+05
60.2,3.490e+03,2.862e+03,4.911e+05,4.974e+05
61.6,2.883e+03,2.509e+03,2.857e+05,2.910e+05
63.0,3.309e+03,2.664e+03,3.237e+05,3.296e+05
64.3,4.371e+03,2.892e+03,3.832e+05,3.905e+05
65.7,3.903e+03,2.809e+03,3.771e+05,3.839e+05
67.1,3.949e+03,2.466e+03,3.669e+05,3.734e+05
68.4,4.273e+03,2.213e+03,3.379e+05,3.444e+05
69.8,3.585e+03,1.955e+03,2.508e+05,2.563e+05
71.2,3.829e+03,1.743e+03,2.246e+05,2.301e+05
72.6,4.108e+03,1.555e+03,1.760e+05,1.817e+05
73.9,3.906e+03,1.331e+03,1.224e+05,1.276e+05
75.3,4.451e+03,1.570e+03,1.331e+05,1.391e+05
76.7,7.450e+03,2.519e+03,1.606e+05,1.706e+05
78.0,6.951e+03,2.266e+03,1.291e+05,1.383e+05
79.4,6.835e+03,1.868e+03,1.420e+05,1.507e+05
80.8,6.545e+03,1.794e+03,1.311e+05,1.394e+05
82.1,5.040e+03,1.495e+03,7.835e+04,8.489e+04
83.5,5.209e+03,1.542e+03,7.150e+04,7.825e+04
84.9,6.707e+03,1.936e+03,7.829e+04,8.693e+04
86.2,6.703e+03,1.809e+03,6.629e+04,7.480e+04
87.6,7.426e+03,1.985e+03,7.075e+04,8.016e+04
89.0,6.739e+03,1.921e+03,6.753e+04,7.619e+04
90.4,7.697e+03,2.035e+03,6.749e+04,7.722e+04
91.7,8.912e+03,2.515e+03,7.416e+04,8.559e+04
93.1,8.097e+03,2.338e+03,6.111e+04,7.155e+04
94.5,5.970e+03,1.769e+03,4.583e+04,5.357e+04
95.8,4.192e+03,1.287e+03,4.109e+04,4.657e+04
97.2,4.936e+03,1.459e+03,4.410e+04,5.050e+04
98.6,3.689e+03,1.149e+03,3.592e+04,4.076e+04
99.9,4.053e+03,1.170e+03,3.582e+04,4.104e+04
101.3,3.627e+03,1.005e+03,3.221e+04,3.684e+04
102.7,3.482e+03,9.088e+02,3.150e+04,3.589e+04
104.0,2.665e+03,7.966e+02,2.727e+04,3.073e+04
105.4,2.419e+03,8.427e+02,2.565e+04,2.891e+04
106.8,2.689e+03,9.175e+02,2.488e+04,2.849e+04
108.2,3.233e+03,1.029e+03,2.474e+04,2.900e+04
109.5,2.667e+03,8.653e+02,2.411e+04,2.764e+04
110.9,2.457e+03,8.014e+02,2.246e+04,2.572e+04
112.3,1.822e+03,7.168e+02,1.837e+04,2.091e+04
113.6,1.670e+03,6.591e+02,1.457e+04,1.690e+04
115.0,1.447e+03,5.612e+02,1.279e+04,1.480e+04
116.4,1.376e+03,5.282e+02,1.209e+04,1.399e+04
117.7,1.268e+03,5.365e+02,1.199e+04,1.380e+04
119.1,1.054e+03,5.120e+02,1.124e+04,1.281e+04
120.5,9.986e+02,4.544e+02,1.032e+04,1.177e+04
121.8,1.023e+03,4.566e+02,1.078e+04,1.226e+04
123.2,1.094e+03,5.404e+02,1.135e+04,1.298e+04
124.6,1.074e+03,5.128e+02,1.139e+04,1.298e+04
125.9,7.983e+02,4.506e+02,9.477e+03,1.073e+04
127.3,8.068e+02,5.324e+02,8.216e+03,9.555e+03
128.7,7.423e+02,5.567e+02,8.993e+03,1.029e+04
130.1,8.142e+02,5.310e+02,8.068e+03,9.414e+03
131.4,9.569e+02,5.553e+02,9.348e+03,1.086e+04
132.8,8.568e+02,5.120e+02,9.405e+03,1.077e+04
134.2,8.105e+02,5.612e+02,8.729e+03,1.010e+04
135.5,6.767e+02,5.766e+02,8.008e+03,9.262e+03
136.9,7.855e+02,6.393e+02,7.766e+03,9.191e+03
138.3,7.545e+02,6.917e+02,9.575e+03,1.102e+04
139.6,6.840e+02,6.463e+02,8.711e+03,1.004e+04
141.0,7.171e+02,6.501e+02,9.405e+03,1.077e+04
142.4,7.741e+02,6.147e+02,9.354e+03,1.074e+04
143.7,8.130e+02,5.824e+02,7.345e+03,8.741e+03
145.1,6.924e+02,6.228e+02,8.221e+03,9.536e+03
146.5,6.541e+02,6.783e+02,9.402e+03,1.073e+04
147.9,7.220e+02,7.308e+02,8.365e+03,9.818e+03
149.2,7.142e+02,7.357e+02,7.626e+03,9.076e+03
150.6,6.567e+02,6.465e+02,7.220e+03,8.523e+03
152.0,7.482e+02,7.551e+02,7.006e+03,8.509e+03
153.3,8.699e+02,8.693e+02,7.512e+03,9.251e+03
154.7,8.162e+02,8.195e+02,7.404e+03,9.039e+03
156.1,7.634e+02,8.163e+02,7.921e+03,9.501e+03
157.4,7.551e+02,8.084e+02,8.020e+03,9.583e+03
158.8,8.390e+02,8.711e+02,7.419e+03,9.129e+03
160.2,7.480e+02,8.805e+02,6.637e+03,8.266e+03
161.5,7.098e+02,8.743e+02,6.727e+03,8.311e+03
162.9,8.436e+02,9.938e+02,7.434e+03,9.272e+03
164.3,7.773e+02,9.052e+02,6.205e+03,7.887e+03
165.6,7.679e+02,9.881e+02,6.380e+03,8.136e+03
167.0,7.803e+02,1.081e+03,6.360e+03,8.221e+03
168.4,7.017e+02,9.540e+02,6.283e+03,7.939e+03
169.8,7.890e+02,9.100e+02,6.506e+03,8.205e+03
171.1,8.709e+02,9.360e+02,6.854e+03,8.661e+03
172.5,9.450e+02,8.816e+02,6.676e+03,8.503e+03
173.9,8.003e+02,8.724e+02,6.374e+03,8.047e+03
175.2,7.166e+02,7.774e+02,5.353e+03,6.847e+03
176.6,6.846e+02,7.325e+02,4.748e+03,6.165e+03
178.0,6.748e+02,7.144e+02,5.610e+03,7.000e+03
179.3,7.024e+02,6.864e+02,4.890e+03,6.279e+03
180.7,8.403e+02,7.868e+02,5.217e+03,6.844e+03
182.1,8.045e+02,7.985e+02,5.366e+03,6.969e+03
183.4,6.473e+02,6.213e+02,4.316e+03,5.585e+03
184.8,6.880e+02,6.962e+02,4.742e+03,6.127e+03
186.2,7.060e+02,7.485e+02,4.791e+03,6.245e+03
187.6,7.811e+02,7.686e+02,5.019e+03,6.569e+03
188.9,8.000e+02,7.226e+02,5.023e+03,6.546e+03
190.3,7.181e+02,7.038e+02,4.940e+03,6.362e+03
191.7,6.428e+02,6.463e+02,4.853e+03,6.143e+03
193.0,6.102e+02,5.376e+02,5.061e+03,6.209e+03
194.4,7.228e+02,5.997e+02,5.137e+03,6.460e+03
195.8,7.123e+02,5.811e+02,5.235e+03,6.528e+03
197.1,6.372e+02,5.681e+02,5.250e+03,6.455e+03
198.5,7.322e+02,7.955e+02,6.232e+03,7.759e+03
199.9,7.897e+02,7.461e+02,5.913e+03,7.448e+03
