freq,psd_x,psd_y,psd_z,psd_xyz
115.4,1.455e+03,5.857e+02,1.576e+04,1.781e+04
116.8,1.608e+03,6.458e+02,1.472e+04,1.697e+04
118.2,1.541e+03,6.635e+02,1.354e+04,1.575e+04
119.5,1.420e+03,6.233e+02,1.350e+04,1.555e+04
120.9,1.198e+03,5.846e+02,1.293e+04,1.471e+04
122.3,1.126e+03,5.276e+02,1.144e+04,1.310e+04
123.7,9.960e+02,4.933e+02,1.033e+04,1.182e+04
125.0,9.954e+02,5.671e+02,1.080e+04,1.237e+04
126.4,9.461e+02,6.390e+02,1.160e+04,1.318e+04
127.8,9.668e+02,7.109e+02,1.108e+04,1.275e+04
129.2,8.132e+02,6.421e+02,9.228e+03,1.068e+04
130.5,8.788e+02,6.332e+02,8.477e+03,9.989e+03
131.9,8.535e+02,6.485e+02,8.226e+03,9.728e+03
133.3,7.986e+02,6.521e+02,6.800e+03,8.251e+03
134.6,7.376e+02,6.954e+02,7.792e+03,9.225e+03
136.0,6.052e+02,7.316e+02,7.846e+03,9.183e+03
137.4,6.306e+02,7.892e+02,8.327e+03,9.747e+03
138.8,7.014e+02,7.907e+02,7.547e+03,9.039e+03
140.1,7.442e+02,8.096e+02,7.921e+03,9.475e+03
141.5,7.228e+02,9.020e+02,8.321e+03,9.946e+03
142.9,6.954e+02,8.747e+02,8.394e+03,9.964e+03
144.3,7.299e+02,9.012e+02,8.226e+03,9.857e+03
145.6,7.342e+02,8.802e+02,8.283e+03,9.897e+03
147.0,7.730e+02,9.669e+02,7.500e+03,9.240e+03
148.4,8.059e+02,1.065e+03,7.959e+03,9.829e+03
149.8,7.385e+02,1.030e+03,7.487e+03,9.255e+03
151.1,7.082e+02,1.112e+03,6.899e+03,8.719e+03
152.5,7.566e+02,1.264e+03,7.754e+03,9.775e+03
153.9,7.546e+02,1.248e+03,9.020e+03,1.102e+04
155.3,7.652e+02,1.086e+03,8.381e+03,1.023e+04
156.6,7.106e+02,1.122e+03,6.925e+03,8.757e+03
158.0,7.312e+02,1.223e+03,6.549e+03,8.503e+03
159.4,7.408e+02,1.114e+03,6.209e+03,8.064e+03
160.8,7.478e+02,1.193e+03,5.815e+03,7.755e+03
162.1,7.253e+02,1.193e+03,5.590e+03,7.508e+03
163.5,8.666e+02,1.223e+03,5.986e+03,8.076e+03
164.9,1.023e+03,1.432e+03,6.587e+03,9.042e+03
166.3,1.021e+03,1.258e+03,5.481e+03,7.760e+03
167.6,8.767e+02,1.143e+03,5.690e+03,7.710e+03
169.0,1.029e+03,1.065e+03,5.942e+03,8.036e+03
170.4,7.838e+02,1.069e+03,5.305e+03,7.158e+03
171.7,7.541e+02,1.129e+03,5.398e+03,7.281e+03
173.1,7.459e+02,9.842e+02,4.635e+03,6.365e+03
174.5,7.773e+02,9.568e+02,4.420e+03,6.154e+03
175.9,7.918e+02,9.600e+02,5.214e+03,6.966e+03
177.2,8.684e+02,8.733e+02,5.764e+03,7.506e+03
178.6,7.518e+02,8.002e+02,5.114e+03,6.666e+03
180.0,6.421e+02,8.550e+02,4.590e+03,6.087e+03
181.4,7.123e+02,8.042e+02,3.900e+03,5.416e+03
182.7,7.004e+02,7.388e+02,4.348e+03,5.787e+03
184.1,7.254e+02,8.233e+02,4.792e+03,6.341e+03
185.5,7.701e+02,7.654e+02,4.192e+03,5.727e+03
186.9,7.339e+02,7.689e+02,4.552e+03,6.055e+03
188.2,7.228e+02,8.142e+02,4.528e+03,6.065e+03
189.6,7.095e+02,7.704e+02,4.504e+03,5.983e+03
191.0,7.121e+02,7.146e+02,4.363e+03,5.790e+03
192.4,5.816e+02,6.490e+02,4.933e+03,6.163e+03
193.7,6.307e+02,6.114e+02,4.427e+03,5.669e+03
195.1,7.145e+02,5.936e+02,4.832e+03,6.141e+03
196.5,7.126e+02,5.893e+02,6.046e+03,7.348e+03
197.9,6.434e+02,5.766e+02,5.761e+03,6.981e+03
199.2,5.833e+02,6.225e+02,5.199e+03,6.405e+03
