freq,psd_x,psd_y,psd_z,psd_xyz
111.4,2.199e+03,1.384e+02,5.349e+02,2.873e+03
113.0,3.336e+03,1.265e+02,6.232e+02,4.085e+03
114.6,5.109e+03,1.230e+02,7.619e+02,5.994e+03
116.2,7.647e+03,1.085e+02,9.792e+02,8.734e+03
117.8,1.109e+04,1.821e+02,1.191e+03,1.247e+04
119.4,1.659e+04,2.968e+02,1.544e+03,1.843e+04
121.0,2.438e+04,2.801e+02,2.089e+03,2.675e+04
122.6,3.357e+04,3.176e+02,2.694e+03,3.658e+04
124.2,4.093e+04,3.790e+02,3.033e+03,4.434e+04
125.7,4.510e+04,4.135e+02,3.066e+03,4.858e+04
127.3,5.265e+04,4.298e+02,3.370e+03,5.645e+04
128.9,6.479e+04,4.095e+02,3.876e+03,6.907e+04
130.5,7.179e+04,4.038e+02,3.754e+03,7.595e+04
132.1,7.016e+04,4.266e+02,3.088e+03,7.368e+04
133.7,6.920e+04,4.415e+02,2.472e+03,7.212e+04
135.3,8.167e+04,5.281e+02,2.507e+03,8.471e+04
136.9,7.272e+04,5.231e+02,2.204e+03,7.545e+04
138.5,5.338e+04,4.166e+02,1.588e+03,5.539e+04
140.1,4.118e+04,4.492e+02,1.140e+03,4.277e+04
141.7,3.443e+04,5.588e+02,9.017e+02,3.589e+04
143.3,3.293e+04,5.456e+02,8.078e+02,3.428e+04
144.8,2.932e+04,5.718e+02,6.288e+02,3.052e+04
146.4,2.659e+04,6.044e+02,5.332e+02,2.772e+04
148.0,2.309e+04,6.191e+02,5.037e+02,2.421e+04
149.6,2.134e+04,5.811e+02,4.830e+02,2.240e+04
151.2,2.022e+04,4.773e+02,4.630e+02,2.116e+04
152.8,2.115e+04,5.499e+02,4.930e+02,2.219e+04
154.4,2.427e+04,7.079e+02,5.025e+02,2.548e+04
156.0,2.739e+04,7.992e+02,5.521e+02,2.874e+04
157.6,2.727e+04,7.838e+02,5.687e+02,2.862e+04
159.2,2.704e+04,7.544e+02,5.571e+02,2.835e+04
160.8,2.847e+04,8.235e+02,5.585e+02,2.985e+04
162.4,2.961e+04,9.223e+02,5.863e+02,3.112e+04
163.9,2.598e+04,9.328e+02,5.116e+02,2.742e+04
165.5,2.549e+04,1.140e+03,4.267e+02,2.706e+04
167.1,2.234e+04,1.343e+03,3.475e+02,2.403e+04
168.7,1.517e+04,1.248e+03,2.372e+02,1.665e+04
170.3,8.507e+03,9.924e+02,1.737e+02,9.673e+03
171.9,4.742e+03,8.886e+02,1.666e+02,5.797e+03
173.5,2.456e+03,7.454e+02,1.273e+02,3.328e+03
175.1,1.269e+03,6.941e+02,1.426e+02,2.106e+03
176.7,6.904e+02,5.585e+02,1.386e+02,1.387e+03
178.3,6.562e+02,4.978e+02,1.561e+02,1.310e+03
179.9,8.854e+02,4.789e+02,1.854e+02,1.550e+03
181.5,1.067e+03,3.720e+02,2.089e+02,1.648e+03
183.0,1.333e+03,2.992e+02,2.069e+02,1.839e+03
184.6,1.706e+03,2.596e+02,1.893e+02,2.155e+03
186.2,1.896e+03,2.928e+02,1.960e+02,2.385e+03
187.8,2.111e+03,2.877e+02,2.017e+02,2.600e+03
189.4,2.158e+03,3.016e+02,2.194e+02,2.679e+03
191.0,2.431e+03,3.268e+02,2.220e+02,2.980e+03
192.6,2.834e+03,2.954e+02,2.002e+02,3.330e+03
194.2,3.846e+03,2.958e+02,2.161e+02,4.358e+03
195.8,4.528e+03,3.233e+02,2.160e+02,5.067e+03
197.4,4.574e+03,3.476e+02,1.837e+02,5.105e+03
199.0,4.495e+03,3.254e+02,1.658e+02,4.987e+03
