freq,psd_x,psd_y,psd_z,psd_xyz
96.9,4.947e+03,1.141e+03,4.128e+04,4.737e+04
98.2,5.245e+03,1.173e+03,4.448e+04,5.090e+04
99.6,4.938e+03,1.131e+03,3.909e+04,4.516e+04
101.0,4.298e+03,9.675e+02,3.486e+04,4.013e+04
102.3,3.819e+03,9.492e+02,3.219e+04,3.696e+04
103.7,3.161e+03,8.390e+02,2.474e+04,2.874e+04
105.0,2.972e+03,7.945e+02,2.246e+04,2.622e+04
106.4,2.746e+03,7.707e+02,2.306e+04,2.658e+04
107.8,2.623e+03,7.610e+02,2.149e+04,2.488e+04
109.1,2.348e+03,7.000e+02,2.119e+04,2.424e+04
110.5,2.168e+03,5.890e+02,1.872e+04,2.148e+04
111.9,2.013e+03,5.936e+02,1.669e+04,1.929e+04
113.2,1.748e+03,6.288e+02,1.580e+04,1.818e+04
114.6,1.986e+03,6.310e+02,1.828e+04,2.090e+04
116.0,1.882e+03,5.906e+02,1.570e+04,1.818e+04
117.3,1.553e+03,5.904e+02,1.321e+04,1.536e+04
118.7,1.571e+03,6.103e+02,1.381e+04,1.599e+04
120.1,1.267e+03,5.253e+02,1.319e+04,1.499e+04
121.4,1.430e+03,5.541e+02,1.480e+04,1.678e+04
122.8,1.221e+03,5.202e+02,1.480e+04,1.654e+04
124.1,1.286e+03,5.971e+02,1.418e+04,1.606e+04
125.5,1.118e+03,5.718e+02,1.271e+04,1.440e+04
126.9,1.166e+03,5.898e+02,1.274e+04,1.450e+04
128.2,1.169e+03,6.161e+02,1.016e+04,1.195e+04
129.6,9.737e+02,5.796e+02,9.679e+03,1.123e+04
131.0,9.602e+02,5.847e+02,9.267e+03,1.081e+04
132.3,9.760e+02,6.114e+02,9.721e+03,1.131e+04
133.7,8.732e+02,6.139e+02,9.861e+03,1.135e+04
135.1,7.495e+02,5.459e+02,7.450e+03,8.745e+03
136.4,7.307e+02,6.363e+02,8.940e+03,1.031e+04
137.8,9.938e+02,6.939e+02,9.484e+03,1.117e+04
139.2,1.019e+03,7.341e+02,9.399e+03,1.115e+04
140.5,9.489e+02,8.101e+02,9.913e+03,1.167e+04
141.9,8.203e+02,7.850e+02,1.000e+04,1.161e+04
143.2,8.297e+02,7.851e+02,9.782e+03,1.140e+04
144.6,8.594e+02,9.259e+02,8.798e+03,1.058e+04
146.0,7.918e+02,9.337e+02,9.823e+03,1.155e+04
147.3,7.633e+02,8.126e+02,8.287e+03,9.863e+03
148.7,8.129e+02,7.827e+02,6.797e+03,8.393e+03
150.1,8.249e+02,8.813e+02,8.476e+03,1.018e+04
151.4,8.906e+02,9.108e+02,7.386e+03,9.188e+03
152.8,8.880e+02,9.967e+02,8.178e+03,1.006e+04
154.2,8.660e+02,1.035e+03,8.200e+03,1.010e+04
155.5,8.205e+02,9.984e+02,8.312e+03,1.013e+04
156.9,7.494e+02,1.006e+03,8.653e+03,1.041e+04
158.3,8.938e+02,1.020e+03,7.463e+03,9.377e+03
159.6,9.128e+02,1.097e+03,6.794e+03,8.803e+03
161.0,8.733e+02,1.045e+03,6.911e+03,8.829e+03
162.3,8.452e+02,1.062e+03,6.577e+03,8.484e+03
163.7,9.331e+02,1.009e+03,6.790e+03,8.732e+03
165.1,9.935e+02,1.057e+03,7.129e+03,9.180e+03
166.4,8.937e+02,1.010e+03,5.825e+03,7.729e+03
167.8,8.001e+02,9.780e+02,5.780e+03,7.558e+03
169.2,7.009e+02,8.847e+02,5.561e+03,7.147e+03
170.5,8.300e+02,8.023e+02,5.089e+03,6.721e+03
171.9,8.238e+02,8.899e+02,5.280e+03,6.994e+03
173.3,7.341e+02,7.829e+02,5.349e+03,6.866e+03
174.6,7.941e+02,7.608e+02,5.280e+03,6.834e+03
176.0,7.631e+02,8.631e+02,4.677e+03,6.303e+03
177.4,7.904e+02,8.440e+02,4.990e+03,6.624e+03
178.7,7.739e+02,8.118e+02,4.677e+03,6.263e+03
180.1,8.151e+02,8.292e+02,4.683e+03,6.327e+03
181.4,8.409e+02,8.158e+02,4.489e+03,6.146e+03
182.8,7.602e+02,8.277e+02,4.867e+03,6.455e+03
184.2,7.165e+02,6.528e+02,4.572e+03,5.942e+03
185.5,7.581e+02,5.959e+02,4.628e+03,5.982e+03
186.9,7.658e+02,6.152e+02,4.070e+03,5.451e+03
188.3,7.635e+02,6.674e+02,4.297e+03,5.728e+03
189.6,6.940e+02,6.486e+02,4.457e+03,5.800e+03
191.0,6.338e+02,5.766e+02,3.884e+03,5.094e+03
192.4,6.322e+02,5.552e+02,3.724e+03,4.912e+03
193.7,6.731e+02,5.337e+02,4.301e+03,5.508e+03
195.1,6.497e+02,4.678e+02,4.097e+03,5.215e+03
196.5,5.809e+02,5.229e+02,4.799e+03,5.903e+03
197.8,6.537e+02,5.408e+02,4.796e+03,5.991e+03
199.2,6.282e+02,5.513e+02,4.971e+03,6.150e+03
