freq,psd_x,psd_y,psd_z,psd_xyz
57.7,3.850e+05,1.007e+04,4.544e+03,3.997e+05
59.1,3.096e+05,9.358e+03,4.525e+03,3.235e+05
60.5,2.010e+05,6.258e+03,3.649e+03,2.109e+05
61.9,1.945e+05,5.887e+03,4.127e+03,2.046e+05
63.2,3.069e+05,7.439e+03,4.817e+03,3.192e+05
64.6,2.573e+05,7.698e+03,4.120e+03,2.691e+05
66.0,2.299e+05,8.092e+03,4.609e+03,2.426e+05
67.4,2.155e+05,9.123e+03,5.736e+03,2.304e+05
68.7,1.599e+05,8.552e+03,4.963e+03,1.734e+05
70.1,1.214e+05,8.151e+03,4.118e+03,1.337e+05
71.5,1.387e+05,7.926e+03,4.427e+03,1.511e+05
72.9,1.570e+05,9.351e+03,4.995e+03,1.713e+05
74.2,1.012e+05,8.578e+03,3.881e+03,1.136e+05
75.6,8.802e+04,9.614e+03,4.178e+03,1.018e+05
77.0,8.965e+04,1.353e+04,5.836e+03,1.090e+05
78.4,8.039e+04,1.724e+04,6.502e+03,1.041e+05
79.7,6.725e+04,1.192e+04,5.113e+03,8.429e+04
81.1,7.073e+04,1.471e+04,5.947e+03,9.139e+04
82.5,6.795e+04,1.322e+04,5.532e+03,8.670e+04
83.9,5.542e+04,1.086e+04,4.963e+03,7.125e+04
85.2,3.547e+04,6.693e+03,3.691e+03,4.586e+04
86.6,3.185e+04,5.710e+03,3.391e+03,4.095e+04
88.0,3.352e+04,6.460e+03,3.999e+03,4.398e+04
89.4,3.920e+04,7.967e+03,4.784e+03,5.195e+04
90.7,3.487e+04,7.724e+03,4.491e+03,4.709e+04
92.1,3.202e+04,5.993e+03,3.710e+03,4.172e+04
93.5,3.076e+04,6.251e+03,3.993e+03,4.101e+04
94.9,2.673e+04,9.121e+03,5.389e+03,4.124e+04
96.2,2.184e+04,7.764e+03,4.699e+03,3.431e+04
97.6,1.911e+04,5.414e+03,3.890e+03,2.841e+04
99.0,1.783e+04,5.413e+03,4.033e+03,2.727e+04
100.4,1.736e+04,4.866e+03,4.048e+03,2.628e+04
101.7,1.729e+04,4.161e+03,3.953e+03,2.541e+04
103.1,1.933e+04,3.353e+03,3.598e+03,2.628e+04
104.5,1.929e+04,2.740e+03,3.235e+03,2.526e+04
105.9,1.740e+04,2.412e+03,2.900e+03,2.271e+04
107.2,1.695e+04,2.448e+03,3.380e+03,2.278e+04
108.6,1.634e+04,2.401e+03,3.482e+03,2.223e+04
110.0,1.458e+04,2.119e+03,3.180e+03,1.988e+04
111.4,1.696e+04,2.123e+03,3.287e+03,2.237e+04
112.7,1.468e+04,1.920e+03,3.229e+03,1.983e+04
114.1,1.590e+04,1.755e+03,2.936e+03,2.059e+04
115.5,1.674e+04,1.472e+03,3.105e+03,2.132e+04
116.9,1.480e+04,1.422e+03,3.233e+03,1.946e+04
118.2,1.574e+04,1.510e+03,3.217e+03,2.047e+04
119.6,1.440e+04,1.392e+03,2.906e+03,1.870e+04
121.0,1.395e+04,1.454e+03,3.610e+03,1.901e+04
122.4,1.545e+04,1.435e+03,4.003e+03,2.089e+04
123.7,1.293e+04,1.338e+03,4.019e+03,1.829e+04
125.1,1.513e+04,1.430e+03,4.296e+03,2.086e+04
126.5,1.518e+04,1.448e+03,4.454e+03,2.109e+04
127.9,1.231e+04,1.217e+03,3.870e+03,1.740e+04
129.2,1.584e+04,1.149e+03,4.270e+03,2.126e+04
130.6,1.627e+04,1.235e+03,5.005e+03,2.251e+04
132.0,1.720e+04,1.345e+03,5.163e+03,2.370e+04
133.4,1.941e+04,1.315e+03,5.398e+03,2.612e+04
134.7,2.127e+04,1.330e+03,5.901e+03,2.850e+04
136.1,2.126e+04,1.460e+03,6.631e+03,2.935e+04
137.5,2.362e+04,1.343e+03,7.658e+03,3.262e+04
138.9,2.137e+04,1.312e+03,7.582e+03,3.026e+04
140.2,2.189e+04,1.478e+03,8.066e+03,3.144e+04
141.6,2.386e+04,1.452e+03,8.143e+03,3.346e+04
143.0,2.323e+04,1.249e+03,7.762e+03,3.224e+04
144.4,2.702e+04,1.266e+03,9.110e+03,3.739e+04
145.7,2.780e+04,1.376e+03,9.156e+03,3.833e+04
147.1,2.689e+04,1.446e+03,1.031e+04,3.865e+04
148.5,2.841e+04,1.430e+03,1.027e+04,4.012e+04
149.9,3.093e+04,1.543e+03,1.083e+04,4.330e+04
151.2,3.433e+04,1.859e+03,1.174e+04,4.793e+04
152.6,3.110e+04,1.883e+03,1.137e+04,4.436e+04
154.0,3.386e+04,1.715e+03,1.108e+04,4.666e+04
155.4,3.027e+04,1.713e+03,9.814e+03,4.180e+04
156.7,2.638e+04,1.680e+03,8.331e+03,3.639e+04
158.1,2.725e+04,1.568e+03,8.866e+03,3.768e+04
159.5,3.294e+04,1.620e+03,9.753e+03,4.432e+04
160.9,3.692e+04,1.548e+03,9.588e+03,4.806e+04
162.2,4.969e+04,1.963e+03,1.156e+04,6.321e+04
163.6,4.811e+04,1.981e+03,1.170e+04,6.179e+04
165.0,3.779e+04,1.625e+03,1.012e+04,4.953e+04
166.3,4.177e+04,1.607e+03,1.023e+04,5.361e+04
167.7,4.083e+04,1.799e+03,9.876e+03,5.250e+04
169.1,4.886e+04,1.930e+03,1.070e+04,6.149e+04
170.5,5.812e+04,2.039e+03,1.186e+04,7.202e+04
171.8,4.646e+04,1.649e+03,1.014e+04,5.824e+04
173.2,3.612e+04,1.436e+03,8.171e+03,4.572e+04
174.6,3.207e+04,1.471e+03,7.638e+03,4.118e+04
176.0,3.449e+04,1.388e+03,7.635e+03,4.351e+04
177.3,3.593e+04,1.307e+03,7.944e+03,4.518e+04
178.7,4.537e+04,1.656e+03,9.578e+03,5.660e+04
180.1,5.183e+04,1.577e+03,1.004e+04,6.345e+04
181.5,4.177e+04,1.243e+03,8.312e+03,5.133e+04
182.8,3.359e+04,1.141e+03,7.365e+03,4.210e+04
184.2,2.605e+04,1.089e+03,5.605e+03,3.274e+04
185.6,2.451e+04,1.237e+03,5.461e+03,3.121e+04
187.0,2.679e+04,1.382e+03,5.998e+03,3.417e+04
188.3,2.787e+04,1.356e+03,5.800e+03,3.502e+04
189.7,2.853e+04,1.394e+03,5.792e+03,3.572e+04
191.1,2.647e+04,1.572e+03,5.830e+03,3.387e+04
192.5,2.441e+04,1.530e+03,5.122e+03,3.106e+04
193.8,2.817e+04,1.476e+03,5.212e+03,3.486e+04
195.2,2.221e+04,1.373e+03,4.151e+03,2.773e+04
196.6,1.907e+04,1.399e+03,3.737e+03,2.420e+04
198.0,2.201e+04,1.560e+03,4.128e+03,2.770e+04
199.3,2.289e+04,1.581e+03,4.262e+03,2.874e+04
